name_id,camis,dba,cuisine_description,phone
15588,50081515,COFFEE FACTORY,Coffee/Tea,7189392405
15589,50017341,GREGORY'S COFFEE,Coffee/Tea,6466570803
15590,50032637,OCAFE NEW SCHOOL,Coffee/Tea,2122295700
15591,41146015,STARBUCKS,Coffee/Tea,2129771382
15592,50050372,BLUE BOTTLE COFFEE,Coffee/Tea,5106533394
15593,50082408,COFFEE PROJECT NY,Coffee/Tea,3473226877
15594,50054136,FORDHAM U - SALT & SESAME AT FACULTY MEMORIAL HALL,Coffee/Tea,2152383269
15595,41271202,ESPRESSO 77,Coffee/Tea,7184241077
15596,40523972,STARBUCKS,Coffee/Tea,2124821180
15597,50090297,BOND STREET CAFE,Coffee/Tea,3478741293
15598,50112548,STARBUCKS PICKUP,Coffee/Tea,3322081152
15599,50104710,STARBUCKS,Coffee/Tea,3473830177
15600,50018160,JOE,Coffee/Tea,2128770244
15601,41713782,STUMPTOWN COFFEE ROASTERS,Coffee/Tea,3474147802
15602,50002594,STARBUCKS,Coffee/Tea,7188588070
15603,50046651,STARBUCKS COFFEE #23591,Coffee/Tea,3475330430
15604,50049768,PEET'S COFFEE,Coffee/Tea,6467594933
15605,50082073,LROOM CAFE,Coffee/Tea,3473273952
15606,50049620,CHA CHA MATCHA,Coffee/Tea,3108800364
15607,41321617,JULIANO'S ESPRESSO BAR,Coffee/Tea,2129874540
15608,50070295,CORVO COFFEE,Coffee/Tea,2122391117
15609,50048645,GREGORYS COFFEE,Coffee/Tea,6464846122
15610,50094393,BOBBA HUBBA,Coffee/Tea,2123658269
15611,50105857,MARATHON COFFEE,Coffee/Tea,6463346470
15612,50068435,JACK'S STIR BREW COFFEE,Coffee/Tea,2125711700
15613,50105457,STARBUCKS,Coffee/Tea,2126519656
15614,50093528,HELLO ALWAYS TEA,Coffee/Tea,6464916460
15615,50090699,Time Cafe,Coffee/Tea,2035054968
15616,50051357,ASTORIA CAFE,Coffee/Tea,9178326098
15617,50108103,O-QUOTIDIEN,Coffee/Tea,2124706721
15618,40985913,STARBUCKS,Coffee/Tea,7188363882
15619,50104818,BLUE BOTTLE COFFEE,Coffee/Tea,9174859549
15620,50067549,KINSHIP COFFEE,Coffee/Tea,6464687149
15621,41314548,THINK COFFEE,Coffee/Tea,2125333366
15622,50043677,CAFFE BENE,Coffee/Tea,3478089849
15623,50014520,7 GRAMS CAFFE,Coffee/Tea,2127271777
15624,50096493,ESPRESSO MATTO,Coffee/Tea,6469233383
15625,50047766,BLUESTONE LANE,Coffee/Tea,7186905365
15626,50064080,STARBUCKS COFFEE,Coffee/Tea,2126159700
15627,40387357,CAFE LALO,Coffee/Tea,2124966031
15628,50004596,OST CAFE,Coffee/Tea,9176990614
15629,50038410,ADVENTURE CAFE,Coffee/Tea,6468472367
15630,41168966,STARBUCKS,Coffee/Tea,2124866764
15631,40402418,NEW YORK JR. LEAGUE,Coffee/Tea,2122886220
15632,50081082,WOW BAGEL,Coffee/Tea,7183815700
15633,50078093,AMBROSIA ELIXIRS,Coffee/Tea,3476789622
15634,50060268,STARBUCKS COFFEE,Coffee/Tea,2126159700
15635,50007127,GREGORY'S COFFEE,Coffee/Tea,6466829225
15636,50074803,SAFIR BAKERY & CAFE,Coffee/Tea,6464724821
15637,50009353,VIVI BUBBLE TEA,Coffee/Tea,9173883008
15638,50066835,BLUESTONE LANE,Coffee/Tea,6463218563
15639,50103727,ISLAND PROVISIONS,Coffee/Tea,9294330038
15640,50091582,KA-VA BAR,Coffee/Tea,9292502244
15641,50067686,BLUESTONE LANE,Coffee/Tea,6463218563
15642,40560440,STARBUCKS,Coffee/Tea,2126911948
15643,50072444,THE SPOT CAFE,Coffee/Tea,9176988789
15644,50044140,BOULE & CHERIE,Coffee/Tea,6467526297
15645,50062879,STARBUCKS COFFEE,Coffee/Tea,9175760691
15646,50008583,STARBUCKS,Coffee/Tea,3474614068
15647,50090107,GONG CHA,Coffee/Tea,7183537327
15648,50076683,KINGSBREW,Coffee/Tea,7183685959
15649,50049956,PRIMARY,Coffee/Tea,2126580077
15650,50089184,DUNKIN BASKIN ROBBINS,Coffee/Tea,2125325000
15651,41100003,STARBUCKS,Coffee/Tea,2127259469
15652,50108742,CAFE DELIA,Coffee/Tea,7183003079
15653,50072931,FENG CHA,Coffee/Tea,9175582988
15654,50056074,ABRACO,Coffee/Tea,3476102034
15655,41020466,FORTY CARROTS,Coffee/Tea,2127295155
15656,50099536,STARBUCKS,Coffee/Tea,3476400523
15657,50057504,JOE COFFEE,Coffee/Tea,9176896042
15658,50058680,CITY OWLETS,Coffee/Tea,9729758333
15659,50044920,VIVI BUBBLE TEA,Coffee/Tea,7185488888
15660,40979620,JACK'S COFFEE,Coffee/Tea,2129290821
15661,41438319,CENTRAL PARK TENNIS SNACK BAR,Coffee/Tea,2123160800
15662,50018106,ONCE UPON A TART,Coffee/Tea,2123878869
15663,50040106,DWEEBS,Coffee/Tea,8626861922
15664,50046581,CHOCOLATE EXPRESSO BAR,Coffee/Tea,7187733770
15665,41710693,JAVA DAY CAFE,Coffee/Tea,7189614444
15666,41146006,STARBUCKS,Coffee/Tea,7184775010
15667,41299392,STARBUCKS,Coffee/Tea,2128671264
15668,50017188,QED,Coffee/Tea,3474513873
15669,50095403,Argo Tea (NYU),Coffee/Tea,7043285090
15670,50091301,Haven Cafe,Coffee/Tea,6462076574
15671,50016262,SEEDS OF LOVE,Coffee/Tea,7189284002
15672,50068508,KUNG FU TEA,Coffee/Tea,9088427863
15673,41108581,STARBUCKS,Coffee/Tea,7186561017
15674,50060223,JOE & THE JUICE,Coffee/Tea,9175654016
15675,50084977,STARBUCKS COFFEE,Coffee/Tea,2126159700
15676,50043100,AMY'S BREAD (CAFE AT NEW YORK PUBLIC LIBRARY),Coffee/Tea,3472091841
15677,50072755,Vivi Bubble Cafe,Coffee/Tea,3479160006
15678,50066376,MERZOUKA,Coffee/Tea,7182556369
15679,41594669,TAR PIT,Coffee/Tea,6464699494
15680,50061502,STARBUCKS COFFEE #48340,Coffee/Tea,9176857717
15681,50079545,ANDA CAFE,Coffee/Tea,6467057469
15682,41149243,FULTON CAFE,Coffee/Tea,7185892233
15683,50092836,BLOOM CAFE,Coffee/Tea,7185003010
15684,50051744,ORCHARD BEACH SNACK BAR SECTION #7,Coffee/Tea,6462294471
15685,40710951,LENFEST CAFE - JEROME GREEN HALL,Coffee/Tea,2128544999
15686,50071879,COFESTA,Coffee/Tea,9172612501
15687,50018249,LI'L JAYS CAFE,Coffee/Tea,2124841341
15688,50084066,FRANKIES CAFE,Coffee/Tea,9178636706
15689,50037295,BLACKSTAR BAKERY CAFE,Coffee/Tea,7187820060
15690,50017311,OFF TO START CAFE,Coffee/Tea,3472134365
15691,50084715,DEVOCION,Coffee/Tea,7182856180
15692,50088905,SWEET HABIT,Coffee/Tea,3475272602
15693,50061565,CORNER DONUT COFFEE SHOP,Coffee/Tea,7183275421
15694,40782092,STARBUCKS,Coffee/Tea,2124065312
15695,50091105,BOURKE STREET BAKERY,Coffee/Tea,9176756394
15696,50013400,SAHARA NEW YORK,Coffee/Tea,7182696356
15697,50100862,KAFI,Coffee/Tea,2014709645
15698,40951896,STARBUCKS,Coffee/Tea,2125572718
15699,50004817,STARBUCKS,Coffee/Tea,7186790536
15700,50101046,SWEETORIES,Coffee/Tea,3479877351
15701,50069753,BEARIN WHEEL PIE,Coffee/Tea,6464904873
15702,41708740,BIRCH COFFEE,Coffee/Tea,2129291444
15703,50088718,Jack’s Stir Brew Coffee,Coffee/Tea,2125643292
15704,50005013,Kaffe 1668,Coffee/Tea,9174700317
15705,50106006,787 COFFEE,Coffee/Tea,6463987994
15706,50098068,CAFE D'AVIGNON,Coffee/Tea,9177153556
15707,50009338,STARBUCKS,Coffee/Tea,2126822586
15708,50063195,JOE COFFEE COMPANY,Coffee/Tea,9172827820
15709,50090092,"ORIENTAL TEA, SWEET CORNER",Coffee/Tea,7189758166
15710,50055324,969 NYC COFFEE,Coffee/Tea,6462037304
15711,50056784,STARBUCKS COFFEE,Coffee/Tea,2126159700
15712,50045787,STARBUCKS COFFEE # 26528,Coffee/Tea,2123022132
15713,50095147,EFCO CAFE,Coffee/Tea,2122468169
15714,50087760,CYPRESS INN CAFE,Coffee/Tea,9175201804
15715,50085934,SIP A CUP,Coffee/Tea,3479772348
15716,50037080,SUMMERS,Coffee/Tea,9173883372
15717,50003808,CROCUS,Coffee/Tea,7186222426
15718,50041177,FIRSTLIVE STUDIO,Coffee/Tea,9292109055
15719,50085089,BROOKS BROTHERS RESTAURANT,Coffee/Tea,2128852657
15720,41687902,STARBUCKS,Coffee/Tea,2129740902
15721,41249345,STARBUCKS,Coffee/Tea,2126449462
15722,50098521,YI FANG TAIWAN FRUIT TEA,Coffee/Tea,6468610657
15723,50093726,LE CAFE COFFEE,Coffee/Tea,6174477811
15724,50064340,OPTIMISTIC CAFE,Coffee/Tea,3473719175
15725,40788886,STARBUCKS,Coffee/Tea,6462307208
15726,50104160,SUNDAY TO SUNDAY,Coffee/Tea,6314554353
15727,50114524,JOOY TEA SHOPPE,Coffee/Tea,6469440092
15728,50086577,STARBUCKS COFFEE COMPANY #29854,Coffee/Tea,2126159700
15729,50090104,BITTERSWEET,Coffee/Tea,7188522556
15730,50071845,CIRCLE LINE STATEN ISLAND,Coffee/Tea,3475012682
15731,50088462,A CREPE,Coffee/Tea,9293807555
15732,50019000,IDEA COFFEE,Coffee/Tea,6468961533
15733,50046175,ZIBETTO ESPRESSO BAR,Coffee/Tea,2123322648
15734,50086546,MOMO ASHI,Coffee/Tea,9173190991
15735,50104017,GROUND CENTRAL COFFEE COMPANY,Coffee/Tea,6465907554
15736,50089239,DUNKIN,Coffee/Tea,2125325003
15737,50047638,TAYLOR ST BARISTAS,Coffee/Tea,7186620870
15738,50059783,SPORTS CLUB OF GLENDALE,Coffee/Tea,9174050389
15739,50112321,NOLITA COFFEE NYC,Coffee/Tea,6468339942
15740,50003699,KONDITORI,Coffee/Tea,3476898471
15741,50088713,BLUE BOTTLE COFFEE,Coffee/Tea,5107175314
15742,50098511,BANTER,Coffee/Tea,3475151449
15743,50057594,ARLO LIQUOR BAR BODEGA,Coffee/Tea,2123427000
15744,50093546,CHA AN BONBON,Coffee/Tea,6466699785
15745,50072658,COCO,Coffee/Tea,9177700044
15746,41150133,BARNES & NOBLE CAFE,Coffee/Tea,2126973048
15747,50051743,ORCHARD BEACH SNACK BAR SECTION 10,Coffee/Tea,6462294471
15748,40748086,STARBUCKS,Coffee/Tea,6464862216
15749,50106145,KELVIN COFFEE SHOP & PIZZA,Coffee/Tea,9177446145
15750,50098000,MODERN TEASHOP,Coffee/Tea,6468501333
15751,50078659,INTERLUDE CAFE,Coffee/Tea,9492853401
15752,50101797,Dreamers Coffee,Coffee/Tea,3474815351
15753,50112510,Ademi Tea & Coffee,Coffee/Tea,9293736602
15754,50074164,IRVING FARMS,Coffee/Tea,7007237264
15755,40957903,STARBUCKS,Coffee/Tea,7184243716
15756,50099591,BIRCH COFFEE,Coffee/Tea,9178416564
15757,50093798,STARBUCKS,Coffee/Tea,8622029750
15758,50100801,BROOKLYN BREW CAFE,Coffee/Tea,7188656544
15759,50083748,ZABKA COFFEE,Coffee/Tea,5185287809
15760,50075750,VARIETY COFFEE ROASTERS,Coffee/Tea,2122892104
15761,50093239,BARNARD COLLEGE - LIZ'S PLACE,Coffee/Tea,8505242333
15762,40760795,BARNES & NOBLE CAFE,Coffee/Tea,7182464996
15763,50093702,VALBONA CAFE,Coffee/Tea,6469381294
15764,50101034,CAFE GRUMPY,Coffee/Tea,7183830748
15765,50085895,CHALAIT,Coffee/Tea,6465903133
15766,50049436,KITTEN CAFE,Coffee/Tea,7183608543
15767,50095527,GRAB & GO,Coffee/Tea,6465891924
15768,50091419,WHISTLE & FIZZ,Coffee/Tea,3477513717
15769,50088071,THE CENTER FOR FICTION,Coffee/Tea,2127556710
15770,50098609,NERD BE COOL COFFEE,Coffee/Tea,6468730266
15771,40913297,STARBUCKS,Coffee/Tea,2127512937
15772,40824395,UNCLE PETER'S,Continental,7186518600
15773,41701897,MY KITCHEN,Continental,7185445644
15774,50001054,HOLIDAY INN EXPRESS,Continental,2125820692
15775,50000974,TABLE 71 @ MARRIOTT CORTYARD,Continental,2122394569
15776,50063946,CITADINES CONNECT,Continental,2123029088
15777,50044253,RUFFIAN WINE BAR,Continental,2127770855
15778,41423719,Q CAFE (QUEENS COLLEGE),Continental,7185700334
15779,40707194,MICHAEL'S RESTAURANT,Continental,7187267474
15780,50103816,WORLDS WURST SAUSAGES,Continental,6465906900
15781,50088887,WISE,Continental,7185515588
15782,50102172,OLLIE,Continental,6465903982
15783,50075485,PEARL STREET HAMPTON INN,Continental,2124803500
15784,41591436,RESORTS WORLD CASINO GROUND LEVEL ( EMPLOYEE DINING),Continental,6465881074
15785,50078599,BEANS AND VINES EXPRESS,Continental,2125442326
15786,50057601,ZOE DELEU CATERING,Continental,3472601904
15787,50015462,HOWARD JOHNSON LIC,Continental,7187521888
15788,40363630,LORENZO & MARIA'S KITCHEN,Continental,2127941080
15789,50063075,METLIFE EXECUTIVE DINING ROOM,Continental,7043284036
15790,50017223,FAIRFIELD INN & SUITES NEW YORK MANHATTAN FINANCIAL DISTRICT,Continental,2128260001
15791,41427803,HAMPTON INN LAGUARDIA,Continental,7186726600
15792,41706222,PATA PA-PLEAN,Continental,7186512076
15793,50077379,THE 18TH ROOM,Continental,2123490500
15794,50000240,SPRING HILL HOTEL,Continental,2123912255
15795,41294887,HAMPTON INN & SUITES,Continental,7184771600
15796,40403830,PRINCESS MANOR,Continental,7183896965
15797,50060230,HAMPTON INN MANHATTAN GRAND CENTRAL,Continental,7185097358
15798,50075069,THE HARROW,Continental,2124700931
15799,50005189,CONVENE,Continental,6468547952
15800,41424812,BANK OF TOKYO DINING SERVICE,Continental,2127824787
15801,50093008,ORCHARD STREET HOTEL,Continental,2128048088
15802,50091498,THE HOTEL @ TIMES SQUARE,Continental,2127902700
15803,40364691,THE GEORGIAN SUITE KITCHEN,Continental,2127341468
15804,50038353,TOWERS RESTAURANT AND CATERING,Continental,7188198228
15805,41232890,METROPOLITAN CLUB,Continental,2128387400
15806,41301724,EVENTFULL NYC,Continental,7186245777
15807,50065128,RIVERVIEW SENIOR INDEPENDENT LIVING,Continental,2125864546
15808,50032820,HOLIDAY INN EXPRESS,Continental,7187971133
15809,50075871,COPINETTE,Continental,2129034001
15810,40928775,CAPITALE,Continental,2123345500
15811,41709162,FAIRFIELD INN CHELSEA,Continental,2122060998
15812,40840921,CONNOLLY'S CORNER,Continental,7185657383
15813,50065958,BROOKLYN EXCHANGE,Continental,6463427139
15814,50111881,NEW YORK LAGUARDIA AIRPORT MARRIOTT,Continental,7185658900
15815,50018049,COMBITE CREOLE,Creole,3473505547
15816,50094225,FANCY BUFFET HAITIAN RESTAURANT,Creole,3474258874
15817,50040703,BEBE FRITAY,Creole,7186761636
15818,41012277,CHEZ MACOULE RESTAURANT,Creole,3473004481
15819,50049514,BRASS RIZ & GRILL EXPRESS,Creole,9175570106
15820,50084520,BEBE FRITAY,Creole,6462973242
15821,41578284,BON APPETIT RESTAURANT,Creole,6467375512
15822,40939686,KATRA,Creole,2124733113
15823,50037330,GRANDCHAMPS,Creole,7184844880
15824,50049250,BEBE FRITAY RESTAURANT,Creole,7184840242
15825,41575871,KAL BAKERY & RESTAURANT,Creole,7184628786
15826,41652427,IMMACULEE BAKERY & RESTAURANT,Creole,7187787188
15827,50088576,KY'S TAKE OUT,Creole,3473344101
15828,40916179,BELVEDERE RESTAURANT,Creole,7184649795
15829,41403222,YOLIE'S BAR & RESTAURANT,Creole,3472535410
15830,50088249,BEBE FRITAY,Creole,3474145388
15831,41601321,KATOU FINE RESTAURANT,Creole,7186180920
15832,50076862,FIVE STAR EXPRESS,Creole,7186180433
15833,50065582,OOHLALA AMBIANCE EXPRESS,Creole,7184344287
15834,50082869,SUGAR FREAK,Creole/Cajun,7186061900
15835,41657408,BUBBA'S BISTRO,Creole/Cajun,7187282227
15836,50032629,LOOSIE ROUGE,Creole/Cajun,7183842904
15837,50075716,BIYOU,Creole/Cajun,7189287555
15838,50048350,TASTE OF THE CITY FRESH GRILL,Creole/Cajun,7184841776
15839,41251661,KREYOL FLAVOR,Creole/Cajun,7182580509
15840,50098741,CANARY CLUB,Creole/Cajun,6463558591
15841,41171542,NATIONAL BAKERY,Czech,7186533870
15842,41485121,BOHEMIAN BEER GARDEN,Czech,7182744925
15843,40812870,KOLIBA RESTAURANT,Czech,7186260430
15844,41617354,"DUNKIN',' BASKIN ROBBINS",Donuts,7188932090
15845,41612554,DUNKIN,Donuts,3474787992
15846,41305916,DUNKIN,Donuts,7182629567
15847,50046872,DUNKIN,Donuts,6467679048
15848,41107447,"DUNKIN',' BASKIN ROBBINS",Donuts,7188329460
15849,50017416,DUNKIN,Donuts,7188281188
15850,41655178,DUNKIN,Donuts,3476894067
15851,50091848,DUNKIN,Donuts,7188881762
15852,41005015,DUNKIN,Donuts,7189675862
15853,50073489,DUNKIN,Donuts,3474140884
15854,50001856,DUNKIN,Donuts,2122806414
15855,50085970,DUNKIN,Donuts,6464290955
15856,50041457,DUNKIN,Donuts,7186367823
15857,41682323,DUNKIN,Donuts,3474924294
15858,41638082,"DUNKIN',' BASKIN ROBBINS",Donuts,7185180341
15859,41382158,DUNKIN,Donuts,7185274653
15860,41319436,DUNKIN,Donuts,7182515014
15861,41291414,DUNKIN,Donuts,7182320290
15862,41437928,DUNKIN,Donuts,7187842703
15863,50082361,DUNKIN,Donuts,2126191222
15864,50067502,DUNKIN BASKIN ROBINS,Donuts,6465979456
15865,40999668,"DUNKIN',' BASKIN ROBBINS",Donuts,6463968390
15866,41562680,DUNKIN,Donuts,7187392284
15867,50079546,DUNKIN,Donuts,7184295500
15868,41630095,DUNKIN,Donuts,7184242592
15869,40654198,DUNKIN,Donuts,7183204070
15870,41203328,DUNKIN,Donuts,7187472472
15871,41332205,DUNKIN,Donuts,7182520281
15872,50039758,DUNKIN,Donuts,3473656010
15873,41306786,DUNKIN,Donuts,2122810800
15874,40645260,DUNKIN,Donuts,7188998484
15875,50048298,"DUNKIN', 'BASKIN ROBBINS",Donuts,3474350286
15876,50081196,DUNKIN,Donuts,9178863304
15877,50057474,DUNKIN,Donuts,7184844664
15878,50057084,DOUGHNUTTERY,Donuts,9179910564
15879,41424828,DUNKIN,Donuts,7182210036
15880,50099887,DOUGHNUT PLANT,Donuts,2125053700
15881,41262161,DUNKIN,Donuts,7183763590
15882,50085971,DUNKIN,Donuts,6095866680
15883,50015795,DUNKIN,Donuts,7188490563
15884,50109606,DUNKIN',Donuts,9292080383
15885,41005011,DUNKIN,Donuts,7184942528
15886,41335678,DUNKIN,Donuts,7182311132
15887,41310201,DUNKIN,Donuts,7188249292
15888,41145134,"DUNKIN','BASKIN ROBBINS",Donuts,2127225767
15889,50102608,DUNKIN DONUTS,Donuts,718_296_42
15890,50001494,"DUNKIN', 'BASKIN ROBBINS",Donuts,6468611917
15891,41495497,"DUNKIN',' BASKIN ROBBINS",Donuts,7182521312
15892,41637595,"DUNKIN',' BASKIN ROBBINS",Donuts,7182945344
15893,50003180,DUNKIN,Donuts,7188615528
15894,50089259,DUNKIN,Donuts,2125325003
15895,41050875,DUNKIN,Donuts,2122343440
15896,41263883,"DUNKIN','BASKIN ROBBINS",Donuts,7185966029
15897,50001324,DUNKIN,Donuts,7188353682
15898,50089256,DUNKIN,Donuts,2128641046
15899,41550609,DOUGHNUT PLANT,Donuts,2126759100
15900,41548052,DUNKIN,Donuts,7185051360
15901,50001861,"DUNKIN', 'BASKIN ROBBINS",Donuts,2125665071
15902,41618388,DUNKIN,Donuts,7184334543
15903,50060154,DUNKIN,Donuts,9176800335
15904,41596558,DUNKIN,Donuts,7182828800
15905,41630064,"DUNKIN',' BASKIN ROBBINS",Donuts,7185269690
15906,41290186,"DUNKIN',' BASKIN ROBBINS",Donuts,7182754575
15907,50081641,DUNKIN,Donuts,9732238527
15908,41043971,DUNKIN,Donuts,7182926882
15909,41297979,DUNKIN,Donuts,7189441592
15910,41701493,"DUNKIN', 'BASKIN ROBBINS",Donuts,7188802130
15911,41313209,"DUNKIN',' BASKIN ROBBINS",Donuts,2122472400
15912,50043915,Dunkin,Donuts,3476631130
15913,41387310,DUNKIN,Donuts,7187983950
15914,50052932,DUNKIN,Donuts,3476100630
15915,50006271,DUNKIN,Donuts,7189771081
15916,41559805,DUNKIN,Donuts,3478733086
15917,50006339,DUNKIN,Donuts,7183310976
15918,50013752,DUNKIN,Donuts,2018159686
15919,50097856,DUNKIN DONUTS,Donuts,6468580032
15920,50047882,DUNKIN,Donuts,7184585260
15921,41562672,"DUNKIN',' BASKIN ROBBINS",Donuts,7185263376
15922,50003931,"DUNKIN', 'BASKIN ROBBINS",Donuts,7188336400
15923,41435077,DUNKIN,Donuts,7188460098
15924,50017016,DUNKIN,Donuts,7187070019
15925,50072728,DUNKIN,Donuts,5164727100
15926,41105271,DUNKIN,Donuts,7182653015
15927,41237228,DUNKIN,Donuts,7184844492
15928,41617387,DUNKIN,Donuts,7187084459
15929,50101637,DUNKIN,Donuts,9178300184
15930,41573619,DUNKIN,Donuts,7183328918
15931,41365692,DUNKIN,Donuts,7182650102
15932,41627202,DUNKIN,Donuts,7182820112
15933,40919815,DUNKIN,Donuts,7189563582
15934,50069659,DUNKIN,Donuts,7184793153
15935,50009700,DUNKIN,Donuts,9175669651
15936,41293148,DUNKIN,Donuts,7182383300
15937,50052001,DUNKIN,Donuts,6462478101
15938,50038162,DUNKIN,Donuts,7183612848
15939,50058987,DUNKIN,Donuts,3476195751
15940,50089784,DUNKIN,Donuts,7182620299
15941,50095294,DUNKIN,Donuts,6467558028
15942,50073821,DUNKIN,Donuts,9178863304
15943,41383189,DUNKIN,Donuts,7182040115
15944,40952254,DUNKIN,Donuts,7186721433
15945,41005009,DUNKIN,Donuts,9178263251
15946,40939817,"DUNKIN',' BASKIN ROBBINS",Donuts,9173254320
15947,41473669,DUNKIN,Donuts,7188841763
15948,40395554,COUNTRY DONUTS,Donuts,7189677111
15949,50085967,DUNKIN,Donuts,2126004113
15950,41236405,DUNKIN,Donuts,7187483294
15951,50001852,DUNKIN,Donuts,7324062445
15952,41175262,"DUNKIN',' BASKIN ROBBINS",Donuts,7188865279
15953,41540512,DUNKIN,Donuts,7187985266
15954,41698151,DUNKIN,Donuts,7186412404
15955,41408773,DUNKIN,Donuts,7184641097
15956,50089255,DUNKIN,Donuts,2122803396
15957,50046995,DUNKIN,Donuts,7188725488
15958,41502172,DUNKIN,Donuts,2127858111
15959,41463446,DUNKIN,Donuts,7182739407
15960,40979119,DUNKIN,Donuts,7188161917
15961,50005544,DUNKIN,Donuts,6465908351
15962,50047742,DOUGHNUTTERY,Donuts,9179910564
15963,41345374,"DUNKIN','BASKIN ROBBINS",Donuts,7189788028
15964,50093320,Dunkin,Donuts,3474199300
15965,50048243,DUNKIN BASKIN ROBBINS,Donuts,3474350280
15966,50076340,DUNKIN,Donuts,9179024851
15967,41617359,DUNKIN,Donuts,7188243096
15968,41174286,DUNKIN,Donuts,7185444040
15969,50057533,DUNKIN,Donuts,9174163773
15970,50009132,DUNKIN,Donuts,2122390173
15971,50089253,DUNKIN,Donuts,6466784137
15972,41050624,DUNKIN,Donuts,7184426630
15973,50062941,DU'S DONUTS AND COFFEE,Donuts,7182158770
15974,41286923,DUNKIN,Donuts,7185843483
15975,41319438,"DUNKIN',' BASKIN ROBBINS",Donuts,7185314469
15976,50043918,"DUNKIN, BASKIN ROBBINS",Donuts,6463404526
15977,41044394,DUNKIN,Donuts,7187436555
15978,41264511,DUNKIN,Donuts,7184211947
15979,41154571,DUNKIN,Donuts,7187843639
15980,41305052,DUNKIN,Donuts,2127574617
15981,41647695,DUNKIN,Donuts,7185390016
15982,50012218,DUNKIN,Donuts,2124227991
15983,50007323,DUNKIN,Donuts,3473924103
15984,41609622,DUNKIN,Donuts,7183831042
15985,50043487,"DUNKIN', 'BASKIN ROBBINS",Donuts,7183420050
15986,41129116,DUNKIN,Donuts,7183701238
15987,41391103,DUNKIN,Donuts,2123334412
15988,50058805,DUNKIN,Donuts,3476273780
15989,40993786,DUNKIN,Donuts,7189667111
15990,41106459,DUNKIN,Donuts,7186988240
15991,41236382,DUNKIN,Donuts,7187454060
15992,41366152,DUNKIN,Donuts,7182318014
15993,40733080,"DUNKIN',' BASKIN ROBBINS",Donuts,7184182483
15994,41615946,DUNKIN,Donuts,7185635950
15995,41387345,DUNKIN,Donuts,9176287052
15996,41348061,"DUNKIN',' BASKIN ROBBINS",Donuts,2127345465
15997,50011479,DUNKIN,Donuts,3478617524
15998,50044345,DUNKIN,Donuts,2018159686
15999,50089251,"DUNKIN',' BASKIN ROBBINS",Donuts,6464845519
16000,50005098,DUNKIN,Donuts,9146999400
16001,41704604,DUNKIN,Donuts,2127951949
16002,50101858,DUNKIN DONUTS,Donuts,7187210872
16003,41446106,DUNKIN,Donuts,7189937339
16004,50034566,DUNKIN,Donuts,9173964635
16005,50082366,DUNKIN,Donuts,2128052723
16006,41175260,"DUNKIN','BASKIN ROBBINS",Donuts,7185916616
16007,41612549,DUNKIN,Donuts,3474789993
16008,41105288,DUNKIN,Donuts,7186270667
16009,41236580,DUNKIN,Donuts,7187933690
16010,41307681,DUNKIN,Donuts,7182202547
16011,50000904,DUNKIN,Donuts,7184430726
16012,41610874,DUNKIN,Donuts,7182317766
16013,41302178,DUNKIN,Donuts,7185961902
16014,50055939,DUNKIN,Donuts,7183410610
16015,41131950,DUNKIN,Donuts,7189442109
16016,41263910,DUNKIN,Donuts,7187861308
16017,41038997,"DUNKIN', 'BASKIN ROBBINS",Donuts,7184723278
16018,50080887,DUNKIN,Donuts,2128674446
16019,50089213,DUNKIN,Donuts,2126821610
16020,50089231,DUNKIN,Donuts,2128679578
16021,41182565,DUNKIN,Donuts,7183700082
16022,41417854,DUNKIN,Donuts,7186153184
16023,50040311,DUNKIN,Donuts,7037237264
16024,50080894,DUNKIN,Donuts,6095866680
16025,50000547,DUNKIN,Donuts,2123959280
16026,50080893,DUNKIN,Donuts,6095866680
16027,50002110,DUNKIN,Donuts,3472029004
16028,41630103,"DUNKIN',' BASKIN ROBBINS",Donuts,7183886845
16029,50089254,DUNKIN,Donuts,6465245805
16030,41236401,DUNKIN,Donuts,7182414064
16031,50001854,DUNKIN,Donuts,6465978172
16032,41524723,DUNKIN,Donuts,7184602096
16033,50079841,DUNKIN,Donuts,7187861844
16034,41345406,"DUNKIN',' BASKIN ROBBINS",Donuts,7182913107
16035,50099033,THE DOUGH CLUB,Donuts,9175399526
16036,50091847,DUNKIN,Donuts,5164727100
16037,41529929,DUNKIN,Donuts,9178863110
16038,50057842,DUNKIN,Donuts,7183785672
16039,50071323,DUNKIN,Donuts,7188462371
16040,50035827,DUNKIN,Donuts,3474047609
16041,41648313,DUNKIN,Donuts,6463681713
16042,50076334,DUNKIN,Donuts,6467558586
16043,50034561,DUNKIN,Donuts,7183828636
16044,41719126,DUNKIN,Donuts,6463685923
16045,41495495,"DUNKIN',' BASKIN ROBBINS",Donuts,7183723824
16046,50079558,DUNKIN,Donuts,3472915130
16047,50080309,DUNKIN,Donuts,7183832519
16048,50076221,"DUNKIN , BASKIN ROBBINS",Donuts,6462629016
16049,50080888,DUNKIN,Donuts,6095866680
16050,50033890,DOUGH,Donuts,9173381420
16051,41136521,"DUNKIN',' BASKIN ROBBINS",Donuts,7182042110
16052,50089238,"DUNKIN , BASKIN ROBBINS",Donuts,2124207031
16053,50102071,"DUNKIN', 'BASKIN ROBBINS",Donuts,7189563582
16054,50040894,DUNKIN,Donuts,6468724159
